Date,PlayerID,SleepHours,Nutrition
2018-06-05,5,7.5,Okay
2018-06-06,5,7.5,Okay
2018-07-16,5,8.25,Okay
2018-01-23,6,9.0,Excellent
2018-01-24,6,9.0,Excellent
2018-04-09,6,8.0,
2018-04-10,6,8.25,Excellent
2018-04-11,6,9.0,Excellent
2018-04-17,6,8.5,Excellent
2018-05-08,6,9.75,Excellent
2018-05-09,6,8.75,Okay
2018-06-04,6,7.5,
2018-06-05,6,8.75,Okay
2018-06-06,6,8.5,Excellent
2018-01-23,7,9.0,Excellent
2018-01-24,7,9.25,Excellent
2018-04-09,7,8.75,Excellent
2018-04-10,7,8.75,Excellent
2018-04-11,7,9.0,Excellent
2018-04-17,7,5.5,Okay
2018-04-18,7,8.75,Excellent
2018-05-08,7,9.0,Excellent
2018-05-09,7,9.5,Excellent
2018-06-04,7,6.0,Excellent
2018-06-05,7,10.25,Excellent
2018-06-06,7,9.75,Excellent
2018-07-16,7,10.0,Excellent
2018-07-17,7,9.0,Excellent
2018-01-23,8,9.75,Excellent
2018-01-24,8,7.75,
2018-04-09,8,9.5,
2018-04-10,8,8.0,
2018-04-11,8,8.5,
2018-04-17,8,10.0,
2018-04-18,8,9.75,
2018-05-08,8,8.25,
2018-05-09,8,9.25,
2018-06-05,8,9.5,
2018-06-06,8,9.5,
2018-01-23,9,10.5,Okay
2018-01-24,9,10.5,Okay
2018-01-23,10,9.25,Excellent
2018-01-24,10,8.25,Excellent
2018-04-09,10,7.0,Okay
2018-04-10,10,9.0,Excellent
2018-04-11,10,8.0,Okay
2018-04-17,10,3.5,Okay
2018-04-18,10,9.25,Excellent
2018-05-08,10,8.75,Excellent
2018-05-09,10,9.0,Excellent
2018-06-04,10,8.75,Okay
2018-06-05,10,8.5,Excellent
2018-06-06,10,7.5,Excellent
2018-07-16,10,8.75,Excellent
2018-07-17,10,8.75,Excellent
2018-01-23,11,8.5,Excellent
2018-01-24,11,8.75,Excellent
2018-04-09,11,8.0,Excellent
2018-04-10,11,7.75,Excellent
2018-04-11,11,8.5,Excellent
2018-04-17,11,2.5,Excellent
2018-04-18,11,9.0,Excellent
2018-05-08,11,8.5,Excellent
2018-05-09,11,8.75,Excellent
2018-06-04,11,4.0,Okay
2018-06-05,11,10.0,Okay
2018-06-06,11,5.5,Okay
2018-07-16,11,9.0,Excellent
2018-07-17,11,10.0,Excellent
2018-01-24,12,7.75,Okay
2018-04-09,12,8.75,Okay
2018-04-10,12,8.0,Okay
2018-04-11,12,8.0,Okay
2018-04-17,12,6.5,Okay
2018-04-18,12,8.5,Okay
2018-05-09,12,8.25,Okay
2018-06-04,12,8.0,Okay
2018-06-05,12,8.0,Okay
2018-01-23,13,8.75,Excellent
2018-01-24,13,9.25,Excellent
2018-04-09,13,9.0,Excellent
2018-04-10,13,8.25,Excellent
2018-04-11,13,9.0,Excellent
2018-04-17,13,7.0,Excellent
2018-04-18,13,9.5,Excellent
2018-05-08,13,9.5,Excellent
2018-05-09,13,8.75,Excellent
2018-06-04,13,5.0,Okay
2018-06-05,13,8.5,Excellent
2018-06-06,13,10.0,Excellent
2018-07-16,13,8.5,Excellent
2018-07-17,13,9.0,Excellent
2018-01-23,14,9.75,Excellent
2018-01-24,14,9.0,Excellent
2018-04-09,14,8.75,Excellent
2018-04-10,14,9.25,Excellent
2018-04-11,14,9.0,Excellent
2018-04-17,14,9.0,
2018-04-18,14,9.25,
2018-05-08,14,9.0,Excellent
2018-05-09,14,8.75,Excellent
2018-06-05,14,10.5,
2018-06-06,14,9.5,Excellent
2018-07-16,14,9.0,
2018-07-17,14,9.0,Excellent
2018-01-23,15,8.0,Excellent
2018-04-09,15,9.25,Okay
2018-04-10,15,8.75,Okay
2018-04-18,15,9.25,Excellent
2018-05-08,15,8.5,Excellent
2018-05-09,15,9.5,Excellent
2018-06-05,15,10.25,Okay
2018-06-06,15,8.25,Excellent
2018-07-16,15,9.0,Excellent
2018-07-17,15,8.75,Excellent
2018-01-24,16,9.0,Okay
2018-04-09,16,9.25,Okay
2018-04-10,16,9.0,Excellent
2018-04-11,16,9.0,Excellent
2018-04-17,16,6.0,Poor
2018-04-18,16,9.25,Excellent
2018-05-08,16,9.0,Excellent
2018-05-09,16,9.0,Excellent
2018-06-04,16,5.0,Okay
2018-06-05,16,9.75,Okay
2018-06-06,16,10.25,Excellent
2018-07-16,16,8.25,Excellent
2018-07-17,16,9.25,Excellent
2018-01-24,17,10.75,Okay
2018-04-09,17,8.5,
2018-04-10,17,9.75,Okay
2018-04-11,17,10.5,Okay
2018-04-17,17,9.5,Okay
2018-06-05,17,10.0,Okay
2018-06-06,17,9.75,Excellent
